timestamp,bench id,lat,lng,indicator  a,indicator b,indicator c,indicator d,indicator e,indicator f,indicator g,indicator h,indicator i,indicator j,indicator  k,indicator l,indicator m,indicator n,indicator  o,indicator p
080317142557,014682000781772,42.36227000,-71.089844000,1312,-0.21,0,0.22,1.43,1.19,315.67,0.20,0.24,9.45,31.27,-30.55,9.39,0.01,0.02,0.00
080317142606,014682000781772,42.36224000,-71.089806000,1343,-0.27,0,0.44,1.41,0.00,315.25,0.00,0.24,9.57,31.00,-30.73,9.80,0.01,0.02,0.00
080317142606,014682000781772,42.36224000,-71.089806000,1343,-0.27,0,0.44,1.41,0.00,315.25,0.00,0.24,9.57,31.00,-30.73,9.80,0.01,0.02,0.00
080317142622,014682000781772,42.36221700,-71.089806000,1380,-0.26,0,0.23,1.41,1.17,315.25,0.20,0.24,9.57,30.91,-30.64,9.29,0.01,0.02,0.00
080317142631,014682000781772,42.36220600,-71.089806000,1511,-0.25,0,0.21,1.66,1.18,315.42,0.20,0.27,9.49,31.00,-30.55,8.78,0.01,0.01,0.00
080317142639,014682000781772,42.36220600,-71.089806000,1623,-0.26,0,0.36,1.89,0.95,315.34,0.16,0.31,9.49,31.09,-30.73,8.98,0.01,0.01,0.00
080317142647,014682000781772,42.36219800,-71.089806000,1702,-0.29,0,0.19,1.18,1.41,315.68,0.24,0.20,9.53,31.09,-30.36,10.10,0.01,0.01,0.00
080317142656,014682000781772,42.36219800,-71.089798000,1751,-0.32,0,0.36,1.66,0.95,315.42,0.16,0.27,9.45,31.18,-30.73,9.18,0.01,0.02,0.00
080317142704,014682000781772,42.36219000,-71.089798000,1709,-0.33,0,0.22,1.67,1.43,315.42,0.24,0.27,9.41,31.09,-30.64,9.39,0.01,0.02,0.00
080317142713,014682000781772,42.36218300,-71.089798000,1976,-0.37,0,0.12,1.41,1.18,315.76,0.20,0.24,9.53,31.27,-30.45,9.80,0.01,0.02,0.00
080317142713,014682000781772,42.36218300,-71.089798000,1976,-0.37,0,0.12,1.41,1.18,315.76,0.20,0.24,9.53,31.27,-30.45,9.80,0.01,0.02,0.00
080317142729,014682000781772,42.36217500,-71.089775000,1956,-0.33,0,0.25,1.43,1.43,315.59,0.24,0.24,9.45,31.00,-30.36,9.90,0.01,0.01,-0.00
080317142738,014682000781772,42.36217500,-71.089767000,1608,-0.36,0,0.30,1.19,0.95,315.51,0.16,0.20,9.45,31.00,-30.45,10.00,0.01,0.02,0.00
080317142746,014682000781772,42.36217500,-71.089767000,1618,-0.36,0,0.45,1.41,1.41,315.42,0.24,0.24,9.53,30.91,-30.45,9.49,0.01,0.02,0.00
080317142754,014682000781772,42.36216700,-71.089767000,1460,-0.45,0,0.25,1.42,1.18,315.42,0.20,0.24,9.49,31.09,-30.64,9.49,0.01,0.02,0.00
080317142803,014682000781772,42.36216700,-71.089767000,1399,-0.47,0,0.31,1.43,0.71,315.42,0.12,0.24,9.45,31.00,-30.55,9.69,0.01,0.01,0.00
080317142811,014682000781772,42.36216700,-71.089752000,1459,-0.41,0,0.30,1.90,1.19,315.42,0.20,0.31,9.45,31.00,-30.55,9.08,0.01,0.01,0.00
080317142820,014682000781772,42.36216700,-71.089752000,1403,-0.19,0,0.40,1.66,0.95,315.51,0.16,0.27,9.45,31.09,-30.55,9.59,0.01,0.01,0.00
080317142828,014682000781772,42.36216700,-71.089752000,1366,-0.42,0,0.30,1.41,1.18,315.42,0.20,0.24,9.53,31.18,-30.73,9.29,0.01,0.01,0.00
080317142836,014682000781772,42.36216700,-71.089752000,1347,-0.44,0,0.18,1.42,1.42,0.00,0.24,0.24,9.49,0.00,0.00,0.00,0.01,0.01,0.00
080317142845,014682000781772,42.36216700,-71.089752000,1372,-0.37,0,0.23,1.66,1.43,315.42,0.24,0.27,9.45,31.18,-30.73,9.49,0.01,0.01,0.00
080317142853,014682000781772,42.36216700,-71.089752000,1430,-0.41,0,0.18,1.65,0.71,315.25,0.12,0.27,9.53,31.09,-30.82,9.18,0.01,0.01,-0.00
080317142902,014682000781772,42.36216000,-71.089737000,1410,-0.41,0,0.18,1.43,0.95,315.67,0.16,0.24,9.45,31.27,-30.55,9.39,0.01,0.02,0.00
080317142910,014682000781772,42.36216000,-71.089737000,1399,-0.41,0,0.23,1.41,1.18,315.59,0.20,0.24,9.53,31.09,-30.45,9.59,0.01,0.01,0.00
080317142918,014682000781772,42.36216000,-71.089737000,1335,-0.35,0,0.29,1.66,0.95,315.42,0.16,0.27,9.45,31.27,-30.82,10.10,0.01,0.02,-0.00
080317142927,014682000781772,42.36216000,-71.089737000,1330,-0.39,0,0.29,1.18,1.18,315.59,0.20,0.20,9.49,31.09,-30.45,9.80,0.01,0.02,-0.00
080317142935,014682000781772,42.36216000,-71.089729000,1298,-0.37,0,0.27,1.19,1.19,315.51,0.20,0.20,9.45,31.00,-30.45,9.69,0.01,0.01,0.00
080317142943,014682000781772,42.36216000,-71.089729000,1288,-0.41,0,0.21,1.43,1.43,315.76,0.24,0.24,9.45,31.09,-30.27,8.98,0.01,0.02,0.00
080317142952,014682000781772,42.36214800,-71.089714000,1294,-0.38,0,0.31,1.41,1.18,315.51,0.20,0.24,9.53,31.09,-30.55,9.59,0.01,0.02,0.00
080317143000,014682000781772,42.36214800,-71.089714000,1290,-0.44,0,0.21,1.43,0.95,315.25,0.16,0.24,9.41,31.00,-30.73,9.59,0.01,0.01,0.00
080317143008,014682000781772,42.36214800,-71.089729000,1307,-0.41,0,0.15,1.66,1.42,315.17,0.24,0.27,9.49,31.00,-30.82,8.98,0.01,0.01,0.00
080317143017,014682000781772,42.36214800,-71.089714000,1316,-0.43,0,0.28,1.43,0.95,315.17,0.16,0.24,9.45,31.00,-30.82,9.08,0.01,0.02,0.00
080317143026,014682000781772,42.36214100,-71.089714000,1316,-0.37,0,0.28,1.91,1.19,315.42,0.20,0.31,9.41,31.27,-30.82,9.18,0.01,0.01,0.00
080317143034,014682000781772,42.36214100,-71.089729000,1333,-0.36,0,0.26,1.66,1.43,315.42,0.24,0.27,9.45,31.09,-30.64,10.10,0.01,0.01,0.00
080317143042,014682000781772,42.36214100,-71.089714000,1348,-0.42,0,0.21,1.66,0.95,315.51,0.16,0.27,9.49,31.09,-30.55,9.59,0.01,0.01,0.00
080317143051,014682000781772,42.36214100,-71.089729000,1364,-0.24,0,0.37,1.42,0.95,315.43,0.16,0.24,9.49,30.82,-30.36,10.31,0.01,0.02,0.00
080317143059,014682000781772,42.36214100,-71.089729000,1365,-0.30,0,0.22,1.42,1.18,315.00,0.20,0.24,9.49,30.73,-30.73,9.39,0.01,0.01,0.00
080317143107,014682000781772,42.36213300,-71.089729000,1391,-0.03,0,0.22,1.66,1.42,315.42,0.24,0.27,9.49,30.91,-30.45,9.29,0.01,0.02,0.00
080317143116,014682000781772,42.36213300,-71.089729000,1448,-0.07,0,0.28,1.43,1.66,315.42,0.27,0.24,9.45,31.00,-30.55,9.80,0.01,0.02,0.00
080317143124,014682000781772,42.36213300,-71.089729000,1376,-0.16,0,0.26,1.41,1.41,315.76,0.24,0.24,9.53,31.36,-30.55,10.10,0.01,0.02,-0.00
080317143133,014682000781772,42.36212500,-71.089729000,1622,-0.24,0,0.16,1.66,0.48,316.01,0.08,0.27,9.45,31.64,-30.55,10.00,0.01,0.02,0.00
080317143141,014682000781772,42.36212500,-71.089729000,1695,-0.13,0,0.29,1.42,0.95,315.34,0.16,0.24,9.49,30.91,-30.55,8.67,0.01,0.01,0.00
080317143149,014682000781772,42.36212500,-71.089714000,1439,-0.04,0,0.28,1.43,0.71,315.42,0.12,0.24,9.45,31.18,-30.73,9.29,0.01,0.02,0.00
080317143158,014682000781772,42.36213300,-71.089714000,1562,-0.07,0,0.32,1.17,1.17,315.25,0.20,0.20,9.57,31.00,-30.73,9.80,0.01,0.02,0.00
080317143206,014682000781772,42.36213300,-71.089714000,1581,-0.24,0,0.18,1.42,1.42,315.42,0.24,0.24,9.49,31.09,-30.64,9.59,0.01,0.01,0.00
080317143215,014682000781772,42.36212500,-71.089714000,1628,-0.24,0,0.27,1.18,1.18,315.76,0.20,0.20,9.49,31.18,-30.36,9.49,0.01,0.01,0.00
080317143223,014682000781772,42.36212500,-71.089714000,1734,-0.14,0,0.33,1.18,1.42,314.92,0.24,0.20,9.49,30.82,-30.91,9.29,
080317143231,014682000781772,42.36212500,-71.089714000,1643,-0.10,0,0.37,1.19,1.19,315.50,0.20,0.20,9.41,31.27,-30.73,9.49,0.01,0.01,0.00
080317143240,014682000781772,42.36212500,-71.089706000,1810,-0.12,0,0.27,1.41,1.18,315.42,0.20,0.24,9.53,30.91,-30.45,9.69,0.01,0.01,0.00
080317143248,014682000781772,42.36212500,-71.089706000,1549,-0.29,0,0.74,1.66,1.18,315.34,0.20,0.27,9.49,31.00,-30.64,9.90,0.01,0.01,0.00
080317143256,014682000781772,42.36212500,-71.089706000,1722,-0.41,0,0.80,1.42,1.18,315.59,0.20,0.24,9.49,31.00,-30.36,9.49,0.01,0.01,-0.00
080317143305,014682000781772,42.36212500,-71.089706000,1699,-0.51,0,0.41,1.42,1.89,315.68,0.31,0.24,9.49,31.18,-30.45,9.69,0.01,0.02,0.00
080317143313,014682000781772,42.36212500,-71.089706000,1681,-0.52,0,0.19,0.96,1.44,315.43,0.24,0.16,9.38,30.82,-30.36,10.00,0.01,0.01,-0.00
080317143321,014682000781772,42.36212500,-71.089691000,1675,-0.49,0,0.28,1.66,0.71,315.68,0.12,0.27,9.45,31.18,-30.45,9.18,0.01,0.02,-0.00
080317143330,014682000781772,42.36212500,-71.089691000,1706,-0.43,0,0.26,1.90,1.19,315.42,0.20,0.31,9.45,30.91,-30.45,9.80,0.01,0.02,0.00
080317143338,014682000781772,42.36212500,-71.089706000,1683,-0.40,0,0.17,1.42,0.95,315.59,0.16,0.24,9.49,31.27,-30.64,9.80,0.01,0.01,-0.00
080317143347,014682000781772,42.36212500,-71.089706000,1799,-0.24,0,0.24,1.66,1.42,315.42,0.24,0.27,9.49,31.09,-30.64,9.69,0.01,0.02,0.00
080317143355,014682000781772,42.36212500,-71.089706000,1865,-0.16,0,0.39,1.42,1.18,315.25,0.20,0.24,9.49,31.00,-30.73,9.59,0.01,0.01,0.00
080317143403,014682000781772,42.36212500,-71.089691000,1929,-0.09,0,0.28,1.43,1.19,315.08,0.20,0.24,9.45,30.82,-30.73,9.69,0.01,0.01,0.00
080317143412,014682000781772,42.36212500,-71.089691000,1688,-0.10,0,0.26,1.41,0.94,315.67,0.16,0.24,9.53,31.27,-30.55,9.49,0.01,0.01,0.00
080317143420,014682000781772,42.36212500,-71.089691000,1662,-0.07,0,0.37,1.43,0.72,315.68,0.12,0.24,9.41,31.18,-30.45,9.59,0.01,0.01,-0.00
080317143429,014682000781772,42.36212500,-71.089691000,1843,-0.10,0,0.19,1.43,1.19,315.34,0.20,0.24,9.45,30.82,-30.45,9.90,0.01,0.01,0.00
080317143509,014682000781772,42.36197300,-71.090164000,2122,-0.15,0,0.38,1.20,1.20,315.34,0.20,0.20,9.38,31.18,-30.82,9.39,0.01,0.01,0.00
080317143516,014682000781772,42.36210300,-71.089989000,1914,-0.08,0,0.33,1.43,1.19,315.25,0.20,0.24,9.41,31.09,-30.82,10.00,0.01,0.01,0.00
080317143525,014682000781772,42.36211800,-71.089966000,1615,-0.02,0,0.35,1.18,1.18,315.50,0.20,0.20,9.49,31.27,-30.73,9.80,0.01,0.02,0.00
080317143533,014682000781772,42.36212500,-71.089951000,1548,0.03,0,0.15,1.64,1.17,315.68,0.20,0.27,9.61,31.18,-30.45,10.00,0.01,0.02,0.00
080317143542,014682000781772,42.36212500,-71.089951000,1411,-0.00,0,0.19,1.19,0.95,315.34,0.16,0.20,9.45,31.09,-30.73,10.41,0.01,0.01,0.00
080317143550,014682000781772,42.36212500,-71.089951000,1488,0.18,0,0.21,1.18,1.18,315.67,0.20,0.20,9.53,31.36,-30.64,9.80,0.01,0.02,0.00
080317143558,014682000781772,42.36212500,-71.089935000,2055,0.09,0,0.22,1.19,1.19,315.42,0.20,0.20,9.45,30.91,-30.45,9.80,0.01,0.01,0.00
080317143607,014682000781772,42.36212500,-71.089928000,1988,0.04,0,0.16,1.42,1.42,315.42,0.24,0.24,9.49,31.18,-30.73,9.18,0.01,0.01,0.00
080317143616,014682000781772,42.36212500,-71.089928000,1930,-0.04,0,0.32,1.66,1.19,315.68,0.20,0.27,9.45,31.18,-30.45,9.80,0.01,0.01,0.00
080317143624,014682000781772,42.36212500,-71.089928000,1343,-0.13,0,0.17,1.18,1.42,315.59,0.24,0.20,9.49,31.00,-30.36,9.49,0.01,0.01,0.00
080317143632,014682000781772,42.36212500,-71.089928000,1313,-0.16,0,0.28,1.67,1.19,315.59,0.20,0.27,9.41,31.00,-30.36,9.80,0.01,0.01,0.00
080317143641,014682000781772,42.36212500,-71.089912000,1306,-0.19,0,0.39,1.43,1.19,315.51,0.20,0.24,9.45,31.00,-30.45,9.59,0.01,0.01,0.00
080317143649,014682000781772,42.36213300,-71.089912000,1300,0.01,0,0.25,1.42,0.95,315.42,0.16,0.24,9.49,31.18,-30.73,9.29,0.01,0.01,-0.00
080317143657,014682000781772,42.36213300,-71.089897000,1329,0.09,0,0.37,1.43,1.19,315.34,0.20,0.24,9.41,31.00,-30.64,9.59,0.01,0.02,0.00
080317143706,014682000781772,42.36214100,-71.089897000,1366,-0.02,0,0.31,1.42,0.95,315.51,0.16,0.24,9.49,31.00,-30.45,9.80,0.01,0.01,0.00
080317143714,014682000781772,42.36214100,-71.089882000,1428,-0.07,0,0.23,1.41,0.94,315.50,0.16,0.24,9.53,31.27,-30.73,9.80,0.01,0.02,0.00
080317143722,014682000781772,42.36214800,-71.089867000,1496,-0.07,0,0.21,1.66,1.42,315.34,0.24,0.27,9.49,31.00,-30.64,9.59,0.01,0.02,0.00
080317143731,014682000781772,42.36214800,-71.089867000,1631,-0.11,0,0.22,1.66,1.19,315.51,0.20,0.27,9.45,31.18,-30.64,9.59,0.01,0.02,0.00
080317143739,014682000781772,42.36214800,-71.089867000,1677,-0.14,0,0.53,1.18,1.41,315.34,0.24,0.20,9.53,31.09,-30.73,9.39,0.01,0.01,0.00
080317143748,014682000781772,42.36216000,-71.089867000,1921,-0.15,0,0.21,1.19,1.19,315.42,0.20,0.20,9.41,31.09,-30.64,9.29,0.01,0.02,0.00
080317143756,014682000781772,42.36216000,-71.089859000,3890,-0.16,0,0.63,1.41,1.17,315.51,0.20,0.24,9.57,31.09,-30.55,9.59,0.01,0.02,0.00
080317143805,014682000781772,42.36216700,-71.089844000,3719,-0.14,0,0.31,1.43,1.19,
080317143813,014682000781772,42.36216700,-71.089844000,4130,-0.25,0,0.32,1.42,0.95,315.76,0.16,0.24,9.49,31.18,-30.36,10.00,0.01,0.01,0.00
080317143821,014682000781772,42.36216700,-71.089844000,4100,-0.27,0,0.25,1.66,1.66,315.42,0.27,0.27,9.45,31.27,-30.82,9.90,0.01,0.02,0.00
080317143830,014682000781772,42.36216700,-71.089836000,4424,-0.27,0,0.16,1.90,0.95,315.51,0.16,0.31,9.45,31.09,-30.55,9.69,0.01,0.01,0.00
080317143903,014682000781772,42.36216700,-71.089607000,2562,-0.06,0,0.34,1.42,1.18,315.34,0.20,0.24,9.49,31.00,-30.64,10.10,0.01,0.02,0.00
080317143911,014682000781772,42.36223200,-71.089302000,4565,-0.02,0,0.41,1.41,1.18,315.17,0.20,0.24,9.53,31.09,-30.91,9.18,0.01,0.01,-0.00
080317143919,014682000781772,42.36222500,-71.089325000,3554,0.00,0,0.19,1.66,0.71,315.42,0.12,0.27,9.45,31.00,-30.55,9.08,0.01,0.01,-0.00
080317143928,014682000781772,42.36221700,-71.089325000,2907,-0.08,0,0.26,1.41,0.94,315.34,0.16,0.24,9.53,31.09,-30.73,9.39,0.01,0.01,-0.00
080317143936,014682000781772,42.36222500,-71.089317000,4461,0.01,0,0.41,1.66,1.43,315.34,0.24,0.27,9.45,31.00,-30.64,9.29,0.01,0.01,0.00
080317143944,014682000781772,42.36224000,-71.089279000,5537,-0.03,0,0.42,1.18,0.95,315.34,0.16,0.20,9.49,31.09,-30.73,9.59,0.01,0.01,-0.00
080317143953,014682000781772,42.36224000,-71.089272000,2548,0.07,0,0.30,0.95,1.43,315.42,0.24,0.16,9.45,31.00,-30.55,9.29,0.01,0.01,0.00
080317144002,014682000781772,42.36224000,-71.089279000,1954,0.00,0,0.28,1.43,1.19,315.59,0.20,0.24,9.45,31.09,-30.45,9.59,0.01,0.01,0.00
080317144010,014682000781772,42.36223200,-71.089317000,1774,0.04,0,0.25,1.67,1.43,315.59,0.24,0.27,9.41,31.18,-30.55,9.80,0.01,0.02,0.00
080317144018,014682000781772,42.36221700,-71.089317000,3843,0.10,0,0.27,1.66,0.95,315.34,0.16,0.27,9.45,31.00,-30.64,9.90,0.01,0.02,0.00
080317144027,014682000781772,42.36221700,-71.089340000,3750,0.10,0,0.37,1.19,0.95,315.68,0.16,0.20,9.41,31.09,-30.36,9.80,0.01,0.01,0.00
080317144035,014682000781772,42.36222500,-71.089317000,3222,0.10,0,0.23,1.66,0.95,315.42,0.16,0.27,9.45,31.09,-30.64,9.49,0.01,0.01,0.00
080317144043,014682000781772,42.36223200,-71.089317000,3666,0.07,0,0.23,1.66,1.19,315.34,0.20,0.27,9.45,30.91,-30.55,9.59,0.01,0.01,0.00
080317144052,014682000781772,42.36223200,-71.089302000,3567,0.16,0,0.22,1.66,1.18,315.51,0.20,0.27,9.49,31.00,-30.45,9.29,0.01,0.02,0.00
080317144100,014682000781772,42.36223200,-71.089302000,4152,0.24,0,0.24,1.86,0.93,315.25,0.16,0.31,9.65,31.00,-30.73,9.18,0.01,0.01,-0.00
080317144109,014682000781772,42.36223200,-71.089317000,3023,0.45,0,0.20,1.41,0.71,315.51,0.12,0.24,9.53,31.09,-30.55,8.78,0.01,0.01,0.00
080317144117,014682000781772,42.36223200,-71.089317000,2635,0.52,0,0.30,1.66,1.18,315.25,0.20,0.27,9.49,30.91,-30.64,8.78,0.01,0.01,0.00
080317144117,014682000781772,42.36223200,-71.089317000,2635,0.52,0,0.30,1.66,1.18,315.25,0.20,0.27,9.49,30.91,-30.64,8.78,0.01,0.01,0.00
080317144133,014682000781772,42.36223200,-71.089317000,3104,0.30,0,0.18,1.18,1.18,315.25,0.20,0.20,9.49,31.00,-30.73,9.08,0.01,0.02,0.00
080317144142,014682000781772,42.36223200,-71.089317000,2577,0.47,0,0.33,1.42,1.18,315.42,0.20,0.24,9.49,31.00,-30.55,9.80,0.01,0.01,0.00
080317144150,014682000781772,42.36223200,-71.089317000,2350,0.31,0,0.29,1.41,1.17,315.17,0.20,0.24,9.57,30.82,-30.64,9.69,0.01,0.01,0.00
080317144159,014682000781772,42.36224000,-71.089317000,2182,0.17,0,0.35,1.65,1.18,315.34,0.20,0.27,9.53,30.82,-30.45,8.67,0.01,0.02,0.00
080317144207,014682000781772,42.36223200,-71.089317000,2080,0.05,0,0.19,1.89,1.41,315.08,0.24,0.31,9.53,30.91,-30.82,9.08,0.01,0.01,0.00
080317144215,014682000781772,42.36223200,-71.089317000,2175,0.06,0,0.32,1.18,0.71,315.42,0.12,0.20,9.49,31.00,-30.55,9.39,0.01,0.02,0.00
080317144224,014682000781772,42.36223200,-71.089317000,2201,0.29,0,0.27,1.42,1.42,315.25,0.24,0.24,9.49,30.82,-30.55,9.80,0.01,0.02,0.00
080317144233,014682000781772,42.36223200,-71.089325000,1970,0.24,0,0.31,1.17,0.94,315.50,0.16,0.20,9.57,31.27,-30.73,9.59,0.01,0.01,0.00
080317144240,014682000781772,42.36224000,-71.089317000,2055,0.32,0,0.18,1.42,1.18,315.42,0.20,0.24,9.49,31.09,-30.64,9.39,0.01,0.02,-0.00
080317144249,014682000781772,42.36224000,-71.089317000,2328,0.48,0,0.25,1.43,1.19,315.34,0.20,0.24,9.45,30.91,-30.55,9.59,0.01,0.01,0.00
080317144258,014682000781772,42.36225500,-71.089279000,2194,0.54,0,0.21,1.18,1.18,315.76,0.20,0.20,9.49,31.18,-30.36,9.59,0.01,0.02,0.00
080317144305,014682000781772,42.36226300,-71.089272000,1564,0.58,0,0.17,1.66,1.19,315.25,0.20,0.27,9.45,30.91,-30.64,10.00,0.01,0.01,0.00
080317144314,014682000781772,42.36226300,-71.089272000,1626,0.41,0,0.30,1.19,0.95,315.25,0.16,0.20,9.41,30.91,-30.64,9.29,0.01,0.02,0.00
080317144323,014682000781772,42.36225500,-71.089279000,1599,0.38,0,0.19,1.66,0.95,316.01,0.16,0.27,9.49,31.45,-30.36,9.69,0.01,0.01,0.00
080317144331,014682000781772,42.36225500,-71.089302000,1620,0.43,0,0.26,1.89,1.18,315.68,0.20,0.31,9.49,31.18,-30.45,9.39,0.01,0.01,0.00
080317144339,014682000781772,42.36224700,-71.089302000,1578,0.53,0,0.19,1.41,1.18,315.42,0.20,0.24,9.53,31.09,-30.64,9.18,0.01,0.02,0.00
080317144348,014682000781772,42.36224700,-71.089302000,1548,0.54,0,0.23,1.67,0.95,315.51,0.16,0.27,9.41,31.00,-30.45,9.69,0.01,0.02,0.00
080317144356,014682000781772,42.36225500,-71.089302000,1570,0.52,0,0.26,1.66,1.19,315.42,0.20,0.27,9.45,30.91,-30.45,9.39,0.01,0.01,0.00
080317144404,014682000781772,42.36224700,-71.089317000,1609,0.46,0,0.30,1.16,1.39,315.42,0.24,0.20,9.69,31.00,-30.55,9.59,0.01,0.01,0.00
080317144413,014682000781772,42.36224700,-71.089317000,1593,0.38,0,0.27,1.43,1.19,315.76,0.20,0.24,9.41,31.18,-30.36,9.90,0.01,0.02,0.00
080317144422,014682000781772,42.36225500,-71.089302000,1459,0.45,0,0.22,1.19,1.43,315.67,0.24,0.20,9.45,31.36,-30.64,9.59,0.01,0.02,0.00
080317144430,014682000781772,42.36226300,-71.089302000,1198,0.42,0,0.24,1.66,1.42,315.25,0.24,0.27,9.49,30.91,-30.64,9.39,0.01,0.02,0.00
080317144438,014682000781772,42.36227000,-71.089279000,1275,0.37,0,0.25,1.41,0.94,315.76,0.16,0.24,9.57,31.09,-30.27,9.80,0.01,0.01,0.00
080317144447,014682000781772,42.36227000,-71.089279000,1318,0.35,0,0.18,1.43,1.43,315.68,0.24,0.24,9.41,31.09,-30.36,10.00,0.01,0.01,-0.00
080317144455,014682000781772,42.36227000,-71.089279000,1389,0.28,0,0.33,1.18,1.18,315.51,0.20,0.20,9.53,31.09,-30.55,10.00,0.01,0.01,-0.00
080317144503,014682000781772,42.36227000,-71.089279000,1386,0.21,0,0.13,1.66,1.42,315.42,0.24,0.27,9.49,30.91,-30.45,10.00,0.01,0.01,0.00
080317144512,014682000781772,42.36227000,-71.089279000,1389,0.22,0,0.39,1.66,0.95,315.84,0.16,0.27,9.49,31.36,-30.45,10.00,0.01,0.01,0.00
080317144520,014682000781772,42.36227000,-71.089279000,1369,0.32,0,0.22,1.67,0.72,315.76,0.12,0.27,9.41,31.18,-30.36,9.90,0.01,0.01,0.00
080317144529,014682000781772,42.36227000,-71.089279000,1418,0.30,0,0.24,1.18,1.18,315.00,0.20,0.20,9.49,30.91,-30.91,9.08,0.01,0.02,0.00
080317144536,014682000781772,42.36227000,-71.089279000,1554,0.18,0,0.37,1.43,0.95,315.51,0.16,0.24,9.41,31.09,-30.55,9.49,0.01,0.01,-0.00
080317144545,014682000781772,42.36228200,-71.089279000,1568,0.18,0,0.23,1.43,1.43,315.34,0.24,0.24,9.45,30.82,-30.45,9.49,0.01,0.01,-0.00
080317144554,014682000781772,42.36228900,-71.089279000,1812,0.25,0,0.43,1.67,0.95,315.68,0.16,0.27,9.41,31.18,-30.45,9.80,0.01,0.01,0.00
080317144603,014682000781772,42.36228900,-71.089279000,1750,0.36,0,0.21,1.42,0.71,315.59,0.12,0.24,9.49,31.36,-30.73,9.59,0.01,0.01,0.00
080317144610,014682000781772,42.36228900,-71.089279000,1541,0.21,0,0.27,1.66,0.95,315.60,0.16,0.27,9.45,30.91,-30.27,8.67,0.01,0.01,0.00
080317144619,014682000781772,42.36228900,-71.089302000,1404,0.25,0,0.24,1.67,1.19,315.42,0.20,0.27,9.41,31.09,-30.64,9.49,0.01,0.01,0.00
080317144628,014682000781772,42.36228900,-71.089302000,1516,0.35,0,0.37,1.18,1.18,315.17,0.20,0.20,9.53,30.91,-30.73,8.78,0.01,0.01,0.00
080317144635,014682000781772,42.36228900,-71.089302000,1529,0.37,0,0.41,1.66,0.95,315.25,0.16,0.27,9.49,30.91,-30.64,8.98,0.01,0.01,0.00
080317144644,014682000781772,42.36228900,-71.089302000,1513,0.40,0,0.26,1.18,1.18,315.25,0.20,0.20,9.49,30.82,-30.55,9.29,0.01,0.01,-0.00
080317144653,014682000781772,42.36228900,-71.089317000,1584,0.40,0,0.27,1.18,1.42,315.50,0.24,0.20,9.49,31.27,-30.73,9.80,0.01,0.01,0.00
080317144700,014682000781772,42.36228900,-71.089317000,1644,0.59,0,0.16,1.66,0.71,315.17,0.12,0.27,9.49,30.82,-30.64,9.29,0.01,0.01,-0.00
080317144709,014682000781772,42.36228200,-71.089317000,1802,0.47,0,0.21,1.42,1.18,315.67,0.20,0.24,9.49,31.27,-30.55,9.49,0.01,0.01,0.00
080317144718,014682000781772,42.36228200,-71.089325000,1843,0.43,0,0.25,1.65,1.88,315.42,0.31,0.27,9.53,31.09,-30.64,9.80,0.01,0.02,-0.00
080317144726,014682000781772,42.36228200,-71.089325000,1888,0.38,0,0.16,1.67,1.43,315.42,0.24,0.27,9.41,31.00,-30.55,10.00,0.01,0.01,0.00
080317144734,014682000781772,42.36228200,-71.089340000,1846,0.32,0,0.32,1.43,0.95,315.76,0.16,0.24,9.45,31.27,-30.45,10.00,0.01,0.01,0.00
080317144743,014682000781772,42.36228200,-71.089325000,1819,0.33,0,0.29,1.42,1.18,315.42,0.20,0.24,9.49,30.91,-30.45,9.49,0.01,0.02,0.00
080317144751,014682000781772,42.36228200,-71.089325000,1884,0.39,0,0.29,1.19,1.43,315.76,0.24,0.20,9.41,31.27,-30.45,9.59,0.01,0.01,0.00
080317144759,014682000781772,42.36228200,-71.089325000,2100,0.47,0,0.23,1.42,1.42,315.76,0.24,0.24,9.49,31.09,-30.27,9.49,0.01,0.02,0.00
080317144808,014682000781772,42.36228200,-71.089325000,2019,0.58,0,0.20,1.42,1.42,315.25,0.24,0.24,9.49,31.09,-30.82,9.90,0.01,0.01,0.00
080317144817,014682000781772,42.36228200,-71.089340000,1728,0.66,0,0.18,1.90,0.71,315.59,0.12,0.31,9.45,31.00,-30.36,9.80,0.01,0.02,-0.00
080317144825,014682000781772,42.36228200,-71.089340000,1311,0.61,0,0.23,1.66,1.18,315.42,0.20,0.27,9.49,31.09,-30.64,8.98,0.01,0.02,0.00
080317144833,014682000781772,42.36228900,-71.089340000,1261,0.43,0,0.20,1.66,1.18,315.51,0.20,0.27,9.49,31.00,-30.45,9.69,0.01,0.02,-0.00
080317144920,014682000781772,42.36305200,-71.088791000,1528,0.04,0,0.25,1.67,1.19,315.34,0.20,0.27,9.41,30.91,-30.55,9.29,0.01,0.01,0.00
080317144928,014682000781772,42.36288100,-71.088882000,1764,0.08,0,0.33,1.43,0.95,315.42,0.16,0.24,9.45,31.00,-30.55,9.29,0.01,0.01,0.00
080317144936,014682000781772,42.36285000,-71.088921000,2172,0.01,0,0.28,1.44,1.20,315.76,0.20,0.24,9.38,31.36,-30.55,10.41,0.01,0.01,-0.00
080317144945,014682000781772,42.36285000,-71.088905000,1976,-0.18,0,0.21,1.42,1.18,315.08,0.20,0.24,9.49,30.82,-30.73,9.59,0.01,0.01,0.00
